Date,Open,High,Low,Close,Volume,,
19/04/2007,17.375,17.688,17.189,17.434,415881,,
20/04/2007,17.698,17.992,17.629,17.953,357934,,
23/04/2007,17.924,18.631,17.924,18.434,522299,,
24/04/2007,18.463,18.737,18.219,18.737,692472,,
25/04/2007,18.737,19.268,18.482,19.248,656082,,
26/04/2007,18.963,19.093,18.728,18.924,1114621,,
27/04/2007,18.934,19.063,18.767,19.013,596759,,
30/04/2007,18.983,19.102,18.532,18.552,797511,,
01/05/2007,18.552,18.651,18.374,18.592,704399,,
02/05/2007,18.592,19.2,18.572,19.102,464194,,
03/05/2007,19.102,19.171,18.816,19.003,518168,,
04/05/2007,19.102,19.102,18.307,18.542,531319,,
07/05/2007,18.611,19.258,18.611,19.083,395239,,
08/05/2007,18.983,19.043,18.728,19.003,340960,,
09/05/2007,19.003,19.063,18.679,18.993,309158,,
10/05/2007,18.865,18.983,18.394,18.492,557464,,
11/05/2007,18.552,18.924,18.473,18.865,361447,,
14/05/2007,18.865,19.053,18.09,18.287,418479,,
15/05/2007,18.238,18.532,17.826,17.836,482697,,
16/05/2007,17.905,18.247,17.787,18.238,340502,,
17/05/2007,18.15,18.16,17.718,17.846,410988,,
18/05/2007,17.855,18.14,17.668,18.12,316955,,
21/05/2007,18.042,18.562,18.042,18.394,299066,,
22/05/2007,18.316,18.354,18.1,18.15,306253,,
23/05/2007,18.15,18.492,18.042,18.08,352737,,
24/05/2007,18.032,18.297,17.836,17.865,316194,,
25/05/2007,17.905,18.032,17.569,17.659,529787,,
29/05/2007,17.816,18.219,17.816,18.209,667856,,
30/05/2007,18.12,18.512,18.08,18.463,406707,,
31/05/2007,18.552,18.993,18.552,18.757,305487,,
01/06/2007,18.826,19.366,18.826,19.316,816470,,
04/06/2007,19.326,19.463,19.258,19.356,370624,,
05/06/2007,19.248,19.366,19.171,19.326,438203,,
06/06/2007,19.151,19.151,18.845,18.934,285610,,
07/06/2007,18.816,18.885,18.229,18.307,210388,,
08/06/2007,18.297,18.641,18.14,18.582,140205,,
11/06/2007,18.512,18.611,18.287,18.482,160850,,
12/06/2007,18.335,18.826,18.238,18.424,324755,,
13/06/2007,18.424,18.679,18.277,18.532,244026,,
14/06/2007,18.572,18.747,18.492,18.737,196166,,
15/06/2007,19.501,20.093,19.501,19.541,721522,,
18/06/2007,19.551,19.551,19.083,19.298,390652,,
19/06/2007,19.248,19.258,18.983,19.112,508996,,
20/06/2007,19.2,19.278,18.875,18.895,229804,,
21/06/2007,18.787,18.885,18.532,18.747,181029,,
22/06/2007,18.679,18.737,18.13,18.492,668773,,
25/06/2007,18.443,18.671,18.238,18.335,302736,,
26/06/2007,18.394,18.806,18.394,18.709,313590,,
27/06/2007,18.552,19.21,18.297,19.171,279801,,
28/06/2007,19.22,19.482,18.963,19.063,278120,,
29/06/2007,19.2,19.356,19.093,19.102,331023,,
02/07/2007,19.356,19.356,19.033,19.21,190511,,
03/07/2007,19.2,19.385,19.171,19.308,54588,,
05/07/2007,19.22,19.308,18.885,19.102,207790,,
06/07/2007,19.003,19.063,18.845,18.944,282553,,
09/07/2007,18.905,19.003,18.836,18.944,213290,,
10/07/2007,18.737,18.915,18.453,18.463,259926,,
11/07/2007,18.453,18.747,18.404,18.651,213443,,
12/07/2007,18.806,19.423,18.806,19.298,192803,,
13/07/2007,19.22,19.336,19.063,19.2,115590,,
16/07/2007,19.063,19.19,18.737,18.816,156569,,
17/07/2007,18.895,19.171,18.865,18.963,191428,,
18/07/2007,18.787,18.963,18.345,18.689,272005,,
19/07/2007,18.865,19.151,18.836,19.073,294787,,
20/07/2007,19.033,19.043,18.424,18.502,401202,,
23/07/2007,18.492,19.023,18.492,18.631,283317,,
24/07/2007,18.492,18.492,17.768,17.806,602722,,
25/07/2007,16.678,16.757,15.374,15.725,3357929,,
26/07/2007,16.354,16.432,14.763,15.099,2149428,,
27/07/2007,15.108,16.344,14.902,15.952,1322254,,
30/07/2007,15.893,15.903,15.46,15.784,621682,,
31/07/2007,15.913,15.913,15.08,15.118,916619,,
01/08/2007,15.08,15.354,14.883,15.08,1090465,,
02/08/2007,15.138,15.45,15.09,15.276,816315,,
03/08/2007,15.335,15.404,15.002,15.08,779930,,
06/08/2007,15.422,15.587,14.922,15.48,947352,,
07/08/2007,15.286,15.962,15.099,15.843,1127004,,
08/08/2007,16.239,16.727,16.16,16.708,1324088,,
09/08/2007,16.708,16.785,15.803,16.51,1123488,,
10/08/2007,16.354,16.824,16.13,16.412,999796,,
13/08/2007,16.776,16.776,15.695,15.705,712043,,
14/08/2007,15.764,15.893,15.374,15.705,695834,,
15/08/2007,15.705,16.16,15.626,15.715,539576,,
16/08/2007,15.549,16.844,15.519,16.638,835734,,
17/08/2007,16.638,17.375,16.297,16.539,773506,,
20/08/2007,16.549,16.757,16.239,16.638,322459,,
21/08/2007,16.638,17.464,16.598,16.834,603944,,
22/08/2007,17.021,17.199,16.834,17.179,342798,,
23/08/2007,17.199,17.199,16.608,16.708,409612,,
24/08/2007,16.757,17.267,16.757,17.259,285153,,
27/08/2007,17.169,17.169,16.776,16.922,259010,,
28/08/2007,16.844,16.942,16.14,16.219,521685,,
29/08/2007,16.335,16.579,16.219,16.472,373070,,
30/08/2007,16.249,16.51,16.14,16.287,404261,,
31/08/2007,16.452,16.882,16.219,16.737,422610,,
04/09/2007,16.628,16.982,16.628,16.873,369555,,
05/09/2007,16.727,16.912,16.462,16.757,542935,,
06/09/2007,16.844,16.882,16.589,16.824,280568,,
07/09/2007,16.688,16.688,16.219,16.52,581008,,
10/09/2007,16.589,16.708,15.745,16.13,650119,,
11/09/2007,16.18,16.52,16.12,16.5,458691,,
12/09/2007,16.452,16.589,16.297,16.382,644311,,
13/09/2007,16.432,16.648,16.219,16.432,569694,,
14/09/2007,16.268,16.648,16.052,16.608,212374,,
17/09/2007,16.539,16.834,16.402,16.432,1866111,,
18/09/2007,16.392,16.942,16.15,16.824,961263,,
19/09/2007,16.718,16.785,15.813,15.813,1834153,,
20/09/2007,15.803,15.813,14.598,14.707,1815653,,
21/09/2007,14.607,14.607,13.666,13.724,3011156,,
24/09/2007,13.666,14.058,13.187,14.038,2082001,,
25/09/2007,14.372,15.276,13.881,14.962,2371129,,
26/09/2007,15.002,15.412,14.863,15.08,1389990,,
27/09/2007,15.118,15.577,14.982,15.011,1139694,,
28/09/2007,15.021,15.051,14.528,14.588,834667,,
01/10/2007,14.726,14.922,14.568,14.637,720146,,
02/10/2007,14.627,14.627,14.276,14.462,685591,,
03/10/2007,14.325,14.588,14.325,14.442,851178,,
04/10/2007,14.471,14.942,14.412,14.578,1375921,,
05/10/2007,14.707,14.883,14.432,14.793,700272,,
08/10/2007,14.726,14.813,14.354,14.548,417716,,
09/10/2007,14.588,14.773,14.508,14.707,429490,,
10/10/2007,14.687,14.687,14.392,14.412,421232,,
11/10/2007,14.462,14.48,13.813,13.9,728707,,
12/10/2007,13.881,14.276,13.784,14.018,375975,,
15/10/2007,13.978,14.038,13.744,13.803,456857,,
16/10/2007,13.744,14.038,13.705,13.822,473218,,
17/10/2007,13.949,13.949,13.519,13.568,529331,,
18/10/2007,13.509,14.048,13.509,13.861,494622,,
19/10/2007,13.842,13.959,13.539,13.539,679780,,
22/10/2007,13.322,14.334,13.295,14.068,670151,,
23/10/2007,14.315,14.315,13.724,13.803,696143,,
24/10/2007,13.842,13.881,13.411,13.724,793841,,
25/10/2007,13.813,13.813,13.069,13.168,885888,,
26/10/2007,13.276,13.47,13.079,13.401,750266,,
29/10/2007,13.44,13.842,13.401,13.617,528105,,
30/10/2007,13.499,13.724,13.45,13.627,617704,,
31/10/2007,13.657,13.998,13.509,13.852,642320,,
01/11/2007,13.597,13.813,13.246,13.421,1021354,,
02/11/2007,13.529,13.657,13.079,13.276,669842,,
05/11/2007,13.266,13.44,12.99,13.322,547221,,
06/11/2007,13.322,13.421,13.098,13.332,442177,,
07/11/2007,13.148,13.47,13.079,13.128,525508,,
08/11/2007,13.138,13.236,12.205,12.96,1217368,,
09/11/2007,12.781,12.821,12.43,12.517,677030,,
12/11/2007,12.527,13.314,12.46,13.256,1062175,,
13/11/2007,13.411,13.94,13.285,13.822,1072729,,
14/11/2007,13.881,13.998,13.519,13.587,522146,,
15/11/2007,13.568,13.968,13.499,13.871,703172,,
16/11/2007,13.92,14.058,13.519,13.666,627491,,
19/11/2007,13.499,13.587,13.098,13.276,801791,,
20/11/2007,13.276,13.295,12.626,12.762,872738,,
21/11/2007,12.712,12.881,12.557,12.722,1423165,,
23/11/2007,12.801,12.92,12.693,12.762,276898,,
26/11/2007,12.752,12.821,12.352,12.38,511212,,
27/11/2007,12.517,12.732,12.42,12.567,586052,,
28/11/2007,12.722,12.98,12.597,12.91,650731,,
29/11/2007,12.861,13.079,12.607,12.821,464504,,
30/11/2007,13.039,13.276,12.94,13.158,540798,,
03/12/2007,13.236,13.236,12.547,12.801,1002394,,
04/12/2007,12.654,12.801,12.527,12.645,444626,,
05/12/2007,12.684,12.871,12.527,12.742,427041,,
06/12/2007,12.722,13.098,12.607,12.94,936497,,
07/12/2007,12.93,13.206,12.821,13.059,653309,,
10/12/2007,13.177,13.187,12.831,12.92,493092,,
11/12/2007,13.02,13.246,12.362,12.372,819988,,
12/12/2007,12.684,12.811,12.263,12.488,665814,,
13/12/2007,12.47,12.742,12.233,12.617,503797,,
14/12/2007,12.45,12.507,12.156,12.156,404413,,
17/12/2007,12.048,12.38,11.988,12.127,499056,,
18/12/2007,12.233,12.39,11.919,12.362,484224,,
19/12/2007,12.332,12.39,11.978,12.253,363282,,
20/12/2007,12.362,12.674,12.137,12.664,592781,,
21/12/2007,12.841,13.158,12.752,13.02,904542,,
24/12/2007,13.029,13.216,12.9,13.216,192803,,
26/12/2007,13.216,13.276,12.557,13.148,407471,,
27/12/2007,13.138,13.226,12.098,12.137,479606,,
28/12/2007,12.137,12.791,12.137,12.684,578578,,
31/12/2007,12.645,12.722,12.527,12.587,537891,,
02/01/2008,12.557,12.567,12.078,12.303,465571,,
03/01/2008,12.352,12.44,11.832,11.87,441530,,
04/01/2008,11.792,11.86,11.323,11.527,680078,,
07/01/2008,11.567,12.008,11.469,11.822,480022,,
08/01/2008,11.88,12.088,11.294,11.333,494817,,
09/01/2008,11.294,11.507,11.026,11.478,452880,,
10/01/2008,11.264,11.469,11.075,11.313,499363,,
11/01/2008,11.284,11.313,10.732,10.819,1035877,,
14/01/2008,10.958,11.224,10.889,11.155,423221,,
15/01/2008,10.968,11.016,10.712,10.839,461780,,
16/01/2008,10.829,11.304,10.761,11.155,812820,,
17/01/2008,11.145,11.214,10.498,10.546,551091,,
18/01/2008,10.517,10.742,9.997,10.007,1832232,,
22/01/2008,9.623,11.832,8.6824,11.115,2490942,,
23/01/2008,10.948,12.742,10.575,12.45,1551802,,
24/01/2008,12.45,12.722,11.919,12.018,728416,,
25/01/2008,12.068,12.9,11.732,11.782,735894,,
28/01/2008,11.85,12.233,11.449,12.195,754079,,
29/01/2008,12.253,12.46,11.988,12.39,769074,,
30/01/2008,12.313,12.517,12.048,12.303,988175,,
31/01/2008,12.205,12.635,11.939,12.507,987591,,
01/02/2008,12.597,12.94,12.488,12.607,787267,,
04/02/2008,12.597,12.762,12.233,12.607,490950,,
05/02/2008,12.332,12.645,12.243,12.293,507566,,
06/02/2008,12.42,12.42,11.567,11.606,629324,,
07/02/2008,11.567,12.352,11.527,12.147,451812,,
08/02/2008,12.098,12.547,12.038,12.43,558686,,
11/02/2008,12.41,12.498,12.107,12.38,373834,,
12/02/2008,12.42,12.702,12.223,12.293,420926,,
13/02/2008,12.43,12.626,11.939,12.293,634704,,
14/02/2008,12.342,12.47,12.068,12.293,732428,,
15/02/2008,12.195,12.617,11.88,12.4,825793,,
19/02/2008,12.587,12.587,12.195,12.293,712621,,
20/02/2008,12.195,13.509,12.117,13.079,1479562,,
21/02/2008,13.158,13.411,12.137,12.176,863200,,
22/02/2008,12.176,12.92,12.107,12.871,581926,,
25/02/2008,12.851,13.187,12.664,13.148,739736,,
26/02/2008,13.079,13.666,13,13.627,689977,,
27/02/2008,13.47,13.978,13.411,13.881,597522,,
28/02/2008,13.832,13.832,13.295,13.509,653786,,
29/02/2008,13.342,13.489,12.772,12.831,549054,,
03/03/2008,12.811,12.811,12.253,12.537,781992,,
04/03/2008,12.352,13.206,12.303,13.108,661587,,
05/03/2008,13.236,13.45,12.91,13.138,463003,,
06/03/2008,13.108,13.196,12.557,12.674,377046,,
07/03/2008,12.488,13,12.488,12.881,450591,,
10/03/2008,12.9,13.236,12.9,12.96,694999,,
11/03/2008,13.352,13.391,12.781,13.266,640659,,
12/03/2008,13.314,13.685,13.02,13.049,393710,,
13/03/2008,12.881,13.852,12.781,13.695,594005,,
14/03/2008,13.764,13.803,13,13.059,690025,,
17/03/2008,12.654,13.332,12.43,13,707539,,
18/03/2008,13.285,13.724,13.098,13.647,639264,,
19/03/2008,13.724,14.028,13.276,13.276,484073,,
20/03/2008,13.666,14.598,13.568,14.354,1472252,,
24/03/2008,14.382,14.853,14.382,14.717,541256,,
25/03/2008,14.726,15.09,14.422,14.912,620762,,
26/03/2008,14.813,14.863,14.196,14.607,322307,,
27/03/2008,14.707,14.726,14.038,14.177,491260,,
28/03/2008,14.236,14.412,13.861,13.9,418024,,
31/03/2008,14.018,14.325,13.861,14.088,599403,,
01/04/2008,14.372,14.863,13.734,14.717,550747,,
02/04/2008,14.657,14.902,14.48,14.548,482265,,
03/04/2008,14.382,14.707,14.256,14.647,481014,,
04/04/2008,14.627,14.667,14.305,14.498,403802,,
07/04/2008,14.578,14.745,14.334,14.372,274450,,
08/04/2008,14.286,14.452,14.167,14.344,354872,,
09/04/2008,14.392,14.518,14.028,14.078,411264,,
10/04/2008,14.098,14.823,13.988,14.452,289708,,
11/04/2008,14.256,14.402,13.861,13.9,368942,,
14/04/2008,13.92,14.028,13.657,13.675,572997,,
15/04/2008,13.794,14.167,13.764,14.088,520449,,
16/04/2008,14.256,14.578,14.117,14.568,478517,,
17/04/2008,14.471,14.823,14.452,14.697,1104228,,
18/04/2008,15.002,15.041,14.687,14.873,608632,,
21/04/2008,14.783,14.793,14.354,14.392,479155,,
22/04/2008,14.276,14.354,13.45,13.666,850937,,
23/04/2008,15.499,16.022,15.157,15.666,2228417,,
24/04/2008,15.646,16.678,15.47,16.472,1236852,,
25/04/2008,16.51,16.942,16.51,16.668,1209191,,
28/04/2008,16.598,16.815,16.472,16.579,944876,,
29/04/2008,16.628,16.844,16.5,16.737,952728,,
30/04/2008,16.747,16.882,16.12,16.287,806023,,
01/05/2008,16.335,16.559,16.111,16.432,1122729,,
02/05/2008,16.549,16.549,15.982,16.061,596092,,
05/05/2008,16.032,16.032,15.617,15.685,623128,,
06/05/2008,15.45,15.843,15.335,15.656,529022,,
07/05/2008,15.695,16.091,15.315,15.431,645778,,
08/05/2008,15.47,15.509,15.08,15.394,673761,,
09/05/2008,15.394,16.297,15.345,16.052,810357,,
12/05/2008,16.052,16.344,15.942,16.14,751306,,
13/05/2008,16.14,16.49,16.022,16.48,470625,,
14/05/2008,16.472,16.638,16.229,16.229,516914,,
15/05/2008,16.2,16.372,15.803,16.239,486079,,
16/05/2008,16.372,16.372,15.374,15.803,682225,,
19/05/2008,15.774,15.982,15.374,15.685,531425,,
20/05/2008,15.715,15.725,15.099,15.167,558438,,
21/05/2008,15.257,15.509,14.883,15.002,696281,,
22/05/2008,15.051,15.47,15.051,15.237,575240,,
23/05/2008,15.295,15.295,14.637,14.793,471677,,
27/05/2008,14.783,14.942,14.588,14.863,559250,,
28/05/2008,14.982,15.08,14.617,14.783,551785,,
29/05/2008,14.763,15.197,14.647,14.982,412548,,
30/05/2008,14.932,14.932,14.588,14.647,505172,,
02/06/2008,14.637,14.754,14.315,14.707,580070,,
03/06/2008,14.833,14.992,14.508,14.912,591611,,
04/06/2008,14.823,15.374,14.823,15.167,653544,,
05/06/2008,15.138,15.784,15.138,15.745,422830,,
06/06/2008,15.577,15.607,15.021,15.099,747815,,
09/06/2008,15.061,15.217,14.548,14.823,552388,,
10/06/2008,14.687,15.394,14.588,15.002,617256,,
11/06/2008,14.932,15.118,14.489,14.548,335363,,
12/06/2008,14.707,15.197,14.657,14.793,392722,,
13/06/2008,15.011,15.431,14.843,15.431,566255,,
16/06/2008,15.404,16.022,15.099,16.002,573763,,
17/06/2008,16.032,16.101,15.636,15.913,665333,,
18/06/2008,15.794,16.239,15.676,16.2,935728,,
19/06/2008,16.2,17.179,16.081,16.776,1361027,,
20/06/2008,16.805,16.942,16.17,16.48,1361121,,
23/06/2008,16.51,16.618,16.061,16.14,853722,,
24/06/2008,15.962,16.589,15.803,16.209,747783,,
25/06/2008,16.452,16.834,16.354,16.698,1212846,,
26/06/2008,16.462,16.628,15.431,15.529,1179616,,
27/06/2008,15.529,15.587,14.922,15.257,1284480,,
30/06/2008,15.128,15.157,14.588,14.607,570554,,
01/07/2008,14.412,14.863,14.236,14.637,858087,,
02/07/2008,14.657,14.667,13.93,14.236,648647,,
03/07/2008,14.296,15.061,14.108,15.031,708561,,
07/07/2008,15.177,15.325,14.667,15.138,957148,,
08/07/2008,15.011,15.431,15.011,15.374,1033464,,
09/07/2008,15.374,15.431,14.783,14.843,1390193,,
10/07/2008,14.823,15.374,14.687,14.932,812818,,
11/07/2008,14.607,15.489,14.334,15.374,3452126,,
14/07/2008,15.626,15.626,15.197,15.509,2396687,,
15/07/2008,15.364,16.239,15.197,15.695,1922176,,
16/07/2008,15.735,16.022,15.715,15.923,1418971,,
17/07/2008,16.022,16.727,15.913,16.668,1340165,,
18/07/2008,16.678,17.041,16.402,17.041,1371349,,
21/07/2008,17.08,17.159,16.539,16.747,909529,,
22/07/2008,16.638,17.355,16.432,17.277,1780080,,
23/07/2008,18.512,19.023,17.189,17.559,2958514,,
24/07/2008,17.797,18.257,17.287,17.473,2589408,,
25/07/2008,17.404,18.443,17.404,17.963,1588089,,
28/07/2008,18.09,18.09,17.385,17.609,910987,,
29/07/2008,17.728,18.1,17.444,17.806,1036379,,
30/07/2008,17.855,18.257,17.649,17.963,1388134,,
31/07/2008,17.688,18.07,17.629,17.963,1122740,,
01/08/2008,18.051,18.08,17.559,17.698,1286109,,
04/08/2008,17.718,18.061,17.326,17.688,1129943,,
05/08/2008,17.924,18.287,17.649,18.219,720125,,
06/08/2008,18.219,18.297,17.589,18.267,790468,,
07/08/2008,18.13,18.238,17.708,17.797,868987,,
08/08/2008,17.826,18.572,17.758,18.335,1307726,,
11/08/2008,18.364,19.375,18.287,19.043,1593898,,
12/08/2008,18.845,19.288,18.592,18.709,1218412,,
13/08/2008,18.728,18.885,18.345,18.787,1011863,,
14/08/2008,18.601,18.826,18.512,18.709,628247,,
15/08/2008,18.767,19.063,18.325,18.641,730649,,
18/08/2008,18.767,18.787,18.267,18.689,702805,,
19/08/2008,18.512,18.737,18.335,18.522,607601,,
20/08/2008,18.651,19.063,18.404,18.689,592797,,
21/08/2008,18.482,18.747,18.238,18.572,507919,,
22/08/2008,18.621,19.003,18.316,18.414,721055,,
25/08/2008,18.374,18.434,17.797,18.12,757468,,
26/08/2008,18.14,18.316,17.895,18.277,525388,,
27/08/2008,18.238,18.671,18.238,18.512,622602,,
28/08/2008,18.611,19.161,18.434,18.865,511329,,
29/08/2008,18.806,18.954,18.492,18.679,360384,,
02/09/2008,18.895,19.298,18.316,18.532,742351,,
03/09/2008,18.552,19.463,18.552,19.433,936573,,
04/09/2008,19.346,19.346,18.641,18.767,744962,,
05/09/2008,18.767,18.845,18.277,18.592,732355,,
08/09/2008,19.053,19.453,19.013,19.423,1129289,,
09/09/2008,19.511,19.769,19.043,19.043,1041605,,
10/09/2008,19.248,19.482,18.905,19.141,810060,,
11/09/2008,19.043,19.453,18.885,19.443,1670338,,
12/09/2008,19.308,19.308,18.463,19.121,743447,,
15/09/2008,17.609,19.413,17.609,18.512,633967,,
16/09/2008,18.238,18.572,17.865,18.345,1020232,,
17/09/2008,18.002,18.002,17.031,17.738,1244595,,
18/09/2008,18.14,18.552,17.229,17.982,1854287,,
19/09/2008,19.611,19.611,17.316,18.492,2080619,,
22/09/2008,18.238,18.611,17.355,17.395,1029526,,
23/09/2008,17.335,17.549,16.844,16.982,939038,,
24/09/2008,17.1,17.316,16.912,17.041,773814,,
25/09/2008,17.06,17.589,16.992,17.297,807019,,
26/09/2008,16.942,17.629,16.815,17.629,861330,,
29/09/2008,17.316,17.797,17.011,17.549,1594732,,
30/09/2008,17.708,17.806,17.355,17.708,1168574,,
01/10/2008,17.619,17.963,17.589,17.738,910134,,
02/10/2008,17.549,17.708,17.297,17.316,1356776,,
03/10/2008,17.529,17.659,16.844,16.912,748049,,
06/10/2008,16.354,16.873,15.041,16.315,1139732,,
07/10/2008,16.392,16.539,15.549,15.607,1692603,,
08/10/2008,15.227,16.354,15.108,15.725,1652734,,
09/10/2008,15.626,15.923,14.276,14.334,1043095,,
10/10/2008,13.666,14.607,13.088,13.842,2079167,,
13/10/2008,14.489,14.489,13.43,14.216,1784611,,
14/10/2008,14.508,14.508,13,13.803,2635856,,
15/10/2008,13.637,13.842,13.108,13.108,949117,,
16/10/2008,13.216,13.92,12.742,13.842,976457,,
17/10/2008,13.421,14.489,13.177,13.559,787793,,
20/10/2008,13.813,14.206,13.45,14.108,449586,,
21/10/2008,13.92,14.296,13.44,13.754,609704,,
22/10/2008,13.46,13.705,13.098,13.371,868062,,
23/10/2008,13.391,13.47,12.752,13.079,1018910,,
24/10/2008,12.185,12.99,12.058,12.607,728419,,
27/10/2008,12.45,13.108,12.273,12.372,758878,,
28/10/2008,12.587,12.587,9.878,11.391,3996080,,
29/10/2008,12.43,14.216,11.752,13.813,2350841,,
30/10/2008,14.147,15.128,14.078,15.041,1464410,,
31/10/2008,14.922,16.344,14.735,16.219,1021603,,
03/11/2008,16.219,16.539,15.843,16.081,562905,,
04/11/2008,16.382,16.382,15.051,15.227,778658,,
05/11/2008,15.08,15.325,14.793,14.883,619324,,
06/11/2008,14.773,15.257,14.568,14.932,852855,,
07/11/2008,15.031,15.933,14.982,15.549,823972,,
10/11/2008,15.883,15.952,14.677,14.803,662046,,
11/11/2008,14.707,15.354,14.196,14.833,602906,,
12/11/2008,14.647,14.647,14.008,14.058,709603,,
13/11/2008,14.177,16.052,13.734,16.042,1534468,,
14/11/2008,15.335,16.249,14.823,14.863,1539813,,
17/11/2008,14.707,15.587,14.627,15.118,837415,,
18/11/2008,15.197,15.489,14.256,15.041,1855840,,
19/11/2008,15.002,15.305,14.372,14.48,1154761,,
20/11/2008,14.216,14.883,13.813,14.196,2007146,,
21/11/2008,14.372,15.187,13.647,15.108,2003405,,
24/11/2008,15.295,15.942,15.041,15.705,1190392,,
25/11/2008,15.913,16.277,15.276,15.843,1432391,,
26/11/2008,15.499,17.385,15.374,17.306,1182395,,
28/11/2008,17.1,17.355,16.718,17.287,254908,,
01/12/2008,16.757,16.982,15.157,15.237,832404,,
02/12/2008,15.509,16.372,15.138,15.813,932939,,
03/12/2008,15.745,16.042,15.217,15.952,1840655,,
04/12/2008,15.725,16.2,15.295,15.626,1229193,,
05/12/2008,15.47,16.863,15.118,16.805,598603,,
08/12/2008,17.139,17.335,16.18,16.49,934663,,
09/12/2008,16.344,16.49,15.266,15.47,874298,,
10/12/2008,15.735,16.422,15.354,16.17,702585,,
11/12/2008,15.923,16.344,15.108,15.295,631207,,
12/12/2008,14.902,16.091,14.528,15.942,747168,,
15/12/2008,16.111,16.111,15.041,15.489,835604,,
16/12/2008,15.784,16.785,15.577,16.668,1014030,,
17/12/2008,16.452,17.326,16.259,16.962,1153038,,
18/12/2008,17.12,17.649,16.863,17.12,837750,,
19/12/2008,17.335,18.895,17.259,18.747,3455097,,
22/12/2008,18.747,18.747,17.549,18.12,1441881,,
23/12/2008,18.307,18.502,17.529,17.629,873561,,
24/12/2008,17.649,17.708,17.277,17.395,656699,,
26/12/2008,17.404,17.473,16.992,17.11,1018278,,
29/12/2008,17.239,17.239,16.805,16.982,1029655,,
30/12/2008,17.12,17.12,16.815,17.07,1128765,,
31/12/2008,17.07,17.52,17.06,17.414,920308,,
02/01/2009,17.492,17.619,16.902,17.52,797233,,
05/01/2009,17.539,17.778,17.041,17.454,972863,,
06/01/2009,17.529,18.316,17.482,18.297,1242526,,
07/01/2009,17.395,17.787,16.49,17.385,1821066,,
08/01/2009,17.589,17.629,16.708,17.549,1327068,,
09/01/2009,17.589,17.589,16.805,16.824,1052262,,
12/01/2009,16.854,17.668,16.854,17.08,1370753,,
13/01/2009,16.559,17.414,16.287,17.297,1312947,,
14/01/2009,17.011,17.229,16.824,17.021,1241085,,
15/01/2009,17.011,18.17,16.678,17.855,1338137,,
16/01/2009,17.963,17.963,17.277,17.649,1568414,,
20/01/2009,17.659,17.659,16.757,16.776,1091739,,
21/01/2009,16.824,17.464,16.354,17.316,2010481,,
22/01/2009,17.051,17.718,16.854,17.209,1092035,,
23/01/2009,16.942,17.492,16.776,16.844,1120184,,
26/01/2009,16.824,17.355,16.608,16.912,1468186,,
27/01/2009,16.902,17.041,15.705,16.111,1843674,,
28/01/2009,16.287,16.442,15.794,16.081,1852800,,
29/01/2009,15.962,15.962,15.002,15.041,2818783,,
30/01/2009,15.305,15.374,14.236,14.296,2138942,,
02/02/2009,14.088,14.667,13.647,14.344,2274973,,
03/02/2009,14.647,15.529,14.402,15.354,2435741,,
04/02/2009,15.558,15.636,15.061,15.177,1659176,,
05/02/2009,15.041,15.45,14.873,15.138,1634006,,
06/02/2009,15.207,16.53,15.138,16.13,1679613,,
09/02/2009,16.012,16.344,15.695,15.962,679123,,
10/02/2009,15.823,16.14,14.992,15.217,1194876,,
11/02/2009,15.177,15.44,14.922,15.157,749945,,
12/02/2009,15.011,15.157,14.412,15.09,937486,,
13/02/2009,15.138,15.499,14.823,14.922,809519,,
17/02/2009,15.051,16.101,14.717,15.843,2936273,,
18/02/2009,15.942,16.071,15.384,15.587,2097629,,
19/02/2009,15.992,16.549,15.394,15.715,1313955,,
20/02/2009,15.266,15.952,15.257,15.705,1392092,,
23/02/2009,15.853,16.48,15.774,15.873,1919991,,
24/02/2009,15.823,16.14,15.685,15.962,1531856,,
25/02/2009,15.903,16.569,15.715,16.259,1395201,,
26/02/2009,16.297,16.539,15.509,15.587,1325422,,
27/02/2009,15.431,16.032,15.374,15.715,1088418,,
02/03/2009,15.636,16.022,15.374,15.903,2113843,,
03/03/2009,16.277,16.344,15.157,15.247,1615718,,
04/03/2009,15.539,15.666,15.276,15.422,1147552,,
05/03/2009,15.061,15.646,14.823,15.061,2380947,,
06/03/2009,14.992,15.257,14.038,14.558,2012581,,
09/03/2009,14.558,15.108,14.276,14.548,2297038,,
10/03/2009,15.45,15.784,15.041,15.46,2295927,,
11/03/2009,15.499,16.022,15.335,15.676,1229351,,
12/03/2009,15.656,16.259,15.394,16.061,1124610,,
13/03/2009,16.287,16.354,16.022,16.277,1250315,,
16/03/2009,16.315,16.335,15.705,15.813,1022116,,
17/03/2009,15.883,16.354,15.568,16.354,815114,,
18/03/2009,16.287,16.608,15.764,16.219,2327591,,
19/03/2009,16.287,16.452,15.903,16.042,1948506,,
20/03/2009,16.15,16.277,15.489,15.568,1180131,,
23/03/2009,15.883,16.17,15.315,15.597,1529009,,
24/03/2009,15.46,15.823,15.207,15.315,1290631,,
25/03/2009,15.45,15.873,14.568,15.335,1899548,,
26/03/2009,15.48,16.608,15.45,16.579,1632517,,
27/03/2009,16.354,16.648,16.032,16.598,1264553,,
30/03/2009,16.472,17.609,16.209,17.492,2020705,,
31/03/2009,17.619,17.963,16.942,17.434,1753660,,
01/04/2009,17.395,17.549,16.844,17.511,1200862,,
02/04/2009,17.982,18.316,17.659,17.992,1476251,,
